time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation
2025-05-11 21:00:00,87.8,43.3,283.0,19.2,13.4,56.0,93,28.8,83,14.0,0.0
2025-05-11 22:00:00,87.5,43.2,257.0,19.7,12.2,56.0,94,28.7,83,14.4,0.0
2025-05-11 23:00:00,86.6,43.1,232.0,19.2,11.1,57.0,95,28.6,84,12.7,0.0
2025-05-12 00:00:00,85.4,42.4,210.0,17.2,10.3,60.0,97,28.3,86,12.1,0.0
2025-05-12 01:00:00,84.3,41.2,189.0,14.3,9.6,64.0,98,28.0,86,12.2,0.0
2025-05-12 02:00:00,83.8,40.0,175.0,11.8,9.0,67.0,99,27.8,86,10.2,0.0
2025-05-12 03:00:00,82.0,38.8,169.0,10.2,8.1,68.0,100,27.7,86,10.0,0.0
2025-05-12 04:00:00,80.3,37.7,169.0,9.0,7.2,68.0,102,27.5,88,10.0,0.0
2025-05-12 05:00:00,71.2,35.7,183.0,8.8,7.5,69.0,103,27.4,89,9.7,0.0
2025-05-12 06:00:00,71.2,35.5,223.0,9.2,9.2,73.0,104,27.9,87,11.6,0.0
2025-05-12 07:00:00,85.0,36.8,276.0,9.8,11.6,79.0,105,28.4,83,12.6,0.0
2025-05-12 08:00:00,89.6,36.0,305.0,9.6,13.6,87.0,106,29.5,75,12.8,0.0
2025-05-12 09:00:00,89.6,35.4,288.0,8.0,14.9,99.0,107,30.6,68,14.5,0.0
2025-05-12 10:00:00,92.2,35.2,248.0,5.7,15.9,112.0,107,31.4,65,16.2,0.0
2025-05-12 11:00:00,95.9,35.2,219.0,3.9,16.2,121.0,107,31.7,65,17.8,0.0
2025-05-12 12:00:00,102.9,34.8,214.0,3.1,15.6,122.0,107,32.1,64,18.5,0.0
2025-05-12 13:00:00,100.8,33.5,219.0,2.9,14.4,119.0,107,32.0,65,18.1,0.0
2025-05-12 14:00:00,96.2,31.8,228.0,3.2,13.4,115.0,107,31.8,65,18.1,0.0
2025-05-12 15:00:00,92.0,29.9,240.0,3.8,13.0,110.0,107,31.4,68,18.1,0.1
2025-05-12 16:00:00,85.4,27.6,256.0,4.8,12.7,104.0,107,31.4,67,16.7,0.0
2025-05-12 17:00:00,68.5,22.1,269.0,6.4,13.2,97.0,106,31.0,68,15.5,0.0
2025-05-12 18:00:00,59.5,20.0,276.0,8.5,13.4,90.0,104,29.6,73,17.0,0.0
2025-05-12 19:00:00,50.2,18.4,280.0,11.4,13.6,81.0,101,28.9,76,13.2,0.0
2025-05-12 20:00:00,42.4,17.6,282.0,13.7,13.4,73.0,99,28.7,79,12.2,0.0
2025-05-12 21:00:00,35.6,17.2,285.0,15.0,12.6,69.0,97,28.4,79,12.7,0.0
2025-05-12 22:00:00,31.8,16.6,286.0,15.8,11.3,67.0,94,28.2,82,10.8,0.0
2025-05-12 23:00:00,29.3,16.6,277.0,15.9,10.2,66.0,92,28.1,84,10.0,0.0
2025-05-13 00:00:00,27.6,16.8,250.0,15.0,9.3,66.0,90,27.7,86,9.1,0.0
2025-05-13 01:00:00,26.1,16.4,214.0,13.4,8.5,67.0,87,27.5,88,8.8,0.0
2025-05-13 02:00:00,24.9,15.7,187.0,11.8,7.8,68.0,85,27.2,90,8.7,0.0
2025-05-13 03:00:00,24.2,15.1,174.0,10.2,7.2,69.0,83,27.0,91,9.4,0.0
2025-05-13 04:00:00,24.5,14.9,171.0,8.7,6.7,71.0,81,26.9,92,8.2,0.0
2025-05-13 05:00:00,26.8,15.4,182.0,7.3,7.1,75.0,79,26.8,92,9.7,0.0
2025-05-13 06:00:00,27.8,16.2,222.0,8.0,8.3,77.0,77,27.4,91,11.0,0.0
2025-05-13 07:00:00,33.1,18.3,277.0,8.8,10.0,81.0,75,28.0,87,12.7,0.0
2025-05-13 08:00:00,37.3,19.7,307.0,8.9,11.6,87.0,74,29.2,78,13.5,0.0
2025-05-13 09:00:00,40.4,20.9,289.0,7.6,13.2,97.0,72,30.4,70,14.4,0.0
2025-05-13 10:00:00,44.0,22.4,247.0,5.6,14.7,108.0,71,31.4,64,15.6,0.0
2025-05-13 11:00:00,46.6,23.3,216.0,4.1,15.6,116.0,70,32.0,62,16.3,0.0
2025-05-13 12:00:00,49.8,23.9,209.0,3.4,15.4,119.0,69,32.6,60,16.5,0.0
2025-05-13 13:00:00,52.6,23.9,213.0,3.2,14.6,118.0,68,32.7,62,16.9,0.0
2025-05-13 14:00:00,55.4,23.7,223.0,3.4,13.8,115.0,67,32.4,64,17.3,0.0
2025-05-13 15:00:00,53.7,22.9,241.0,4.0,13.2,110.0,66,32.2,64,16.0,0.0
2025-05-13 16:00:00,48.0,21.6,266.0,5.1,12.7,102.0,66,32.0,62,15.1,0.0
2025-05-13 17:00:00,47.4,20.5,285.0,7.1,14.8,97.0,65,31.5,67,13.8,0.0
2025-05-13 18:00:00,42.8,20.4,294.0,9.9,15.4,88.0,65,30.3,71,12.8,0.0
2025-05-13 19:00:00,38.4,20.1,298.0,13.8,16.1,76.0,65,29.5,76,11.5,0.0
2025-05-13 20:00:00,34.1,19.8,296.0,16.9,16.2,66.0,65,28.9,82,12.2,0.0
2025-05-13 21:00:00,31.5,19.8,287.0,18.4,15.2,61.0,65,28.8,82,11.4,0.0
2025-05-13 22:00:00,31.0,19.8,272.0,19.0,13.5,59.0,66,28.7,82,10.9,0.0
2025-05-13 23:00:00,30.5,20.0,254.0,18.9,11.9,57.0,66,28.5,85,10.7,0.0
2025-05-14 00:00:00,29.9,20.0,230.0,17.8,10.5,56.0,66,28.2,88,11.8,0.0
2025-05-14 01:00:00,29.1,19.7,202.0,15.9,9.3,56.0,67,28.0,89,8.4,0.0
2025-05-14 02:00:00,28.5,18.9,184.0,14.0,8.4,57.0,67,27.8,91,7.6,0.0
2025-05-14 03:00:00,29.0,18.5,176.0,11.9,8.0,59.0,67,27.5,92,7.4,0.0
2025-05-14 04:00:00,30.9,18.6,178.0,9.8,7.9,62.0,67,27.3,93,8.0,0.0
2025-05-14 05:00:00,23.6,16.0,201.0,7.8,8.0,65.0,68,27.3,93,7.5,0.0
2025-05-14 06:00:00,26.4,16.7,267.0,9.3,9.1,65.0,68,27.9,90,8.5,0.0
2025-05-14 07:00:00,31.2,18.5,354.0,11.2,10.8,67.0,68,28.6,87,7.6,0.0
2025-05-14 08:00:00,35.5,20.0,404.0,12.0,12.9,74.0,68,30.1,77,9.4,0.0
2025-05-14 09:00:00,40.2,21.7,379.0,10.5,16.0,92.0,68,31.6,69,9.5,0.0
2025-05-14 10:00:00,48.3,24.2,317.0,7.9,19.6,116.0,68,33.0,62,10.2,0.0
2025-05-14 11:00:00,58.9,26.9,270.0,5.8,21.5,133.0,68,33.8,59,12.0,0.0
2025-05-14 12:00:00,63.6,27.6,257.0,4.7,20.5,137.0,68,34.3,58,13.4,0.0
2025-05-14 13:00:00,62.6,26.5,259.0,4.0,17.9,133.0,69,34.5,57,14.9,0.0
2025-05-14 14:00:00,61.9,25.3,269.0,4.1,15.7,127.0,69,34.1,57,15.5,0.0
2025-05-14 15:00:00,63.8,25.0,287.0,4.7,14.5,120.0,69,34.0,56,11.6,0.0
2025-05-14 16:00:00,62.2,24.6,312.0,6.0,13.7,112.0,69,33.5,59,14.7,0.0
2025-05-14 17:00:00,75.0,27.6,337.0,9.0,15.4,101.0,73,32.5,65,13.0,0.0
2025-05-14 18:00:00,67.1,27.0,365.0,14.3,15.1,87.0,75,30.8,69,13.3,0.0
2025-05-14 19:00:00,56.0,25.4,394.0,21.5,14.7,68.0,71,30.0,76,12.6,0.0
2025-05-14 20:00:00,46.4,24.5,403.0,26.4,14.1,54.0,71,29.5,80,11.5,0.0
2025-05-14 21:00:00,41.0,23.3,381.0,26.8,13.1,50.0,72,29.4,81,12.8,0.0
2025-05-14 22:00:00,38.5,22.1,339.0,24.8,11.8,50.0,72,29.1,83,9.2,0.0
2025-05-14 23:00:00,36.6,21.5,299.0,22.9,10.8,51.0,72,28.9,85,7.3,0.0
2025-05-15 00:00:00,35.7,21.5,262.0,21.9,10.2,49.0,72,28.6,88,8.4,0.0
2025-05-15 01:00:00,35.5,21.7,226.0,21.0,9.7,47.0,72,28.3,89,7.3,0.0
2025-05-15 02:00:00,34.1,20.8,204.0,19.5,9.4,47.0,73,28.1,90,7.1,0.0
2025-05-15 03:00:00,32.1,19.2,196.0,16.7,8.9,49.0,73,27.9,90,7.8,0.0
2025-05-15 04:00:00,31.0,17.7,201.0,13.3,8.6,52.0,73,27.7,91,6.7,0.0
2025-05-15 05:00:00,30.4,16.9,231.0,12.2,8.8,54.0,73,27.6,91,8.5,0.0
2025-05-15 06:00:00,29.5,16.3,313.0,13.5,9.6,56.0,73,28.3,88,8.1,0.0
2025-05-15 07:00:00,30.7,18.5,419.0,15.1,10.9,60.0,73,29.0,83,6.7,0.0
2025-05-15 08:00:00,37.3,19.4,479.0,15.3,12.9,70.0,73,30.4,74,8.2,0.0
2025-05-15 09:00:00,41.7,21.0,447.0,12.9,16.5,92.0,73,31.7,67,9.8,0.0
2025-05-15 10:00:00,46.7,22.8,368.0,9.1,20.7,121.0,73,32.9,62,10.5,0.0
2025-05-15 11:00:00,51.0,24.4,304.0,6.1,23.0,140.0,73,33.6,60,12.3,0.0
2025-05-15 12:00:00,53.2,24.4,278.0,4.7,21.8,143.0,72,33.7,60,14.1,0.0
2025-05-15 13:00:00,53.9,23.7,267.0,4.1,18.7,138.0,72,33.5,61,15.6,0.0
2025-05-15 14:00:00,58.2,23.7,268.0,4.2,16.1,131.0,72,33.3,62,16.2,0.0
2025-05-15 15:00:00,65.4,24.4,285.0,4.7,14.9,125.0,72,33.0,63,16.1,0.0
2025-05-15 16:00:00,68.0,24.6,314.0,5.9,14.2,118.0,72,32.6,64,14.8,0.0
2025-05-15 17:00:00,68.2,23.3,340.0,9.3,14.0,103.0,81,32.1,66,10.5,0.0
2025-05-15 18:00:00,64.3,23.8,360.0,16.4,14.1,87.0,83,31.4,67,10.4,0.0
2025-05-15 19:00:00,54.7,23.5,377.0,26.1,14.2,66.0,76,30.5,71,10.8,0.0
2025-05-15 20:00:00,45.4,24.2,382.0,32.5,14.0,50.0,71,29.9,78,10.6,0.0
2025-05-15 21:00:00,41.0,23.7,370.0,32.8,13.3,45.0,71,29.6,82,10.2,0.0
2025-05-15 22:00:00,37.3,22.3,346.0,29.8,12.3,46.0,71,29.3,84,9.9,0.0
2025-05-15 23:00:00,33.3,20.3,319.0,26.5,11.3,47.0,71,29.1,86,7.7,0.0
2025-05-16 00:00:00,31.7,19.0,290.0,23.7,10.3,48.0,71,28.8,89,7.1,0.0
2025-05-16 01:00:00,31.9,18.7,258.0,20.6,9.3,49.0,71,28.5,90,5.4,0.0
2025-05-16 02:00:00,32.7,19.2,234.0,18.0,8.5,50.0,70,28.3,91,4.5,0.0
2025-05-16 03:00:00,38.4,21.7,215.0,16.2,8.0,48.0,70,28.1,92,6.7,0.0
2025-05-16 04:00:00,38.4,21.9,203.0,14.9,7.7,46.0,70,28.0,92,7.0,0.0
2025-05-16 05:00:00,34.0,19.2,214.0,13.2,7.9,48.0,71,27.8,92,8.1,0.0
2025-05-16 06:00:00,29.8,17.8,271.0,13.3,8.9,52.0,71,28.3,92,8.7,0.0
2025-05-16 07:00:00,30.5,17.5,350.0,13.4,10.3,58.0,71,29.0,87,10.3,0.0
2025-05-16 08:00:00,31.9,17.0,394.0,12.6,11.6,67.0,71,29.9,81,10.7,0.0
2025-05-16 09:00:00,34.0,18.0,365.0,10.2,12.8,82.0,71,30.8,75,12.7,0.0
2025-05-16 10:00:00,35.5,18.3,301.0,7.0,14.0,100.0,70,31.6,71,13.8,0.0
2025-05-16 11:00:00,36.2,18.1,252.0,4.6,14.7,114.0,70,32.2,68,14.5,0.0
2025-05-16 12:00:00,36.8,18.0,237.0,3.6,14.4,120.0,70,32.5,66,14.8,0.0
2025-05-16 13:00:00,38.4,18.3,238.0,3.3,13.6,121.0,69,32.8,64,14.8,0.0
2025-05-16 14:00:00,40.9,19.0,249.0,3.7,13.2,119.0,68,32.8,64,14.9,0.0
2025-05-16 15:00:00,43.5,19.9,275.0,4.2,13.6,116.0,68,32.5,68,13.6,0.0
2025-05-16 16:00:00,45.4,20.5,310.0,5.3,14.4,112.0,68,32.2,68,13.4,0.0
2025-05-16 17:00:00,47.8,21.3,339.0,8.0,14.6,100.0,67,31.6,72,12.9,0.0
2025-05-16 18:00:00,47.8,21.4,357.0,14.0,14.9,84.0,67,30.5,76,12.5,0.0
2025-05-16 19:00:00,44.7,20.7,368.0,22.4,15.4,61.0,67,29.9,80,10.5,0.0
2025-05-16 20:00:00,39.3,21.3,363.0,28.3,15.5,44.0,67,29.7,81,11.7,0.0
2025-05-16 21:00:00,37.1,21.1,331.0,30.0,15.1,37.0,66,29.4,81,13.0,0.0
2025-05-16 22:00:00,35.4,20.7,282.0,29.4,14.4,36.0,66,29.4,81,14.8,0.0
2025-05-16 23:00:00,33.5,19.8,240.0,27.4,13.3,36.0,66,29.2,82,11.9,0.0
2025-05-17 00:00:00,30.9,18.1,213.0,23.7,11.7,38.0,66,29.0,82,10.9,0.0
2025-05-17 01:00:00,28.9,16.7,193.0,18.8,9.7,42.0,66,28.7,86,9.6,0.0
2025-05-17 02:00:00,28.8,16.4,180.0,14.7,8.2,46.0,66,28.4,87,9.3,0.0
2025-05-17 03:00:00,28.2,16.0,171.0,12.5,7.3,47.0,65,28.3,87,9.7,0.0
2025-05-17 04:00:00,28.8,15.7,169.0,11.1,6.9,48.0,65,28.2,86,10.3,0.0
2025-05-17 05:00:00,29.2,15.9,184.0,12.3,7.5,47.0,64,28.1,86,8.0,0.0
2025-05-17 06:00:00,30.4,16.0,234.0,12.4,9.7,49.0,64,28.4,85,7.2,0.0
2025-05-17 07:00:00,35.0,17.3,300.0,12.4,12.8,53.0,64,28.9,81,8.9,0.0
2025-05-17 08:00:00,41.1,18.1,337.0,11.7,15.3,60.0,64,29.7,76,10.6,0.0
2025-05-17 09:00:00,45.3,18.7,317.0,9.6,16.9,75.0,64,30.6,71,12.8,0.0
2025-05-17 10:00:00,46.4,20.4,268.0,6.8,18.0,94.0,64,31.3,67,14.6,0.0
2025-05-17 11:00:00,47.4,21.2,230.0,4.7,18.3,108.0,64,31.9,64,15.7,0.0
2025-05-17 12:00:00,46.9,21.1,217.0,3.7,17.2,112.0,65,32.3,63,15.8,0.0
2025-05-17 13:00:00,46.0,20.5,216.0,3.4,15.2,111.0,65,32.4,64,15.9,0.0
2025-05-17 14:00:00,45.1,20.1,224.0,3.6,13.8,107.0,65,32.5,62,16.2,0.0
2025-05-17 15:00:00,44.2,19.7,247.0,3.9,13.6,101.0,65,32.4,62,15.4,0.0
2025-05-17 16:00:00,43.1,19.3,280.0,4.8,14.0,92.0,65,32.0,64,13.7,0.0
2025-05-17 17:00:00,47.3,20.0,302.0,7.1,14.9,84.0,65,31.5,67,13.1,0.0
2025-05-17 18:00:00,42.7,19.2,304.0,12.5,15.1,70.0,65,30.5,73,11.1,0.0
2025-05-17 19:00:00,39.2,18.2,297.0,19.8,15.4,52.0,65,30.0,75,11.4,0.0
2025-05-17 20:00:00,35.2,19.0,288.0,24.7,15.2,38.0,64,29.7,76,11.5,0.0
2025-05-17 21:00:00,34.0,19.0,285.0,24.7,14.1,35.0,64,29.8,76,13.0,0.0
2025-05-17 22:00:00,32.7,18.1,281.0,22.2,12.5,37.0,64,29.6,77,13.0,0.0
2025-05-17 23:00:00,32.1,17.2,268.0,19.9,11.0,39.0,64,29.5,77,10.1,0.0
2025-05-18 00:00:00,32.5,16.8,234.0,18.5,9.7,39.0,64,29.4,78,9.6,0.0
2025-05-18 01:00:00,32.4,16.8,190.0,17.3,8.6,38.0,64,29.1,80,9.3,0.0
2025-05-18 02:00:00,31.7,17.1,163.0,16.4,7.9,37.0,64,28.8,81,8.2,0.0
2025-05-18 03:00:00,32.0,17.1,160.0,16.2,7.5,35.0,64,28.5,82,6.9,0.0
2025-05-18 04:00:00,32.1,16.9,174.0,16.4,7.6,32.0,64,28.3,83,5.4,0.0
2025-05-18 05:00:00,30.2,15.9,203.0,14.9,8.6,34.0,64,28.1,84,4.2,0.0
2025-05-18 06:00:00,30.2,16.2,264.0,13.6,11.6,39.0,64,28.6,81,5.1,0.0
2025-05-18 07:00:00,38.3,17.5,340.0,11.8,15.7,47.0,64,28.9,79,4.3,0.0
2025-05-18 08:00:00,41.0,17.3,382.0,9.9,19.0,58.0,64,29.9,73,6.9,0.0
2025-05-18 09:00:00,42.0,18.3,359.0,8.0,20.9,74.0,64,30.8,69,9.7,0.0
2025-05-18 10:00:00,42.6,19.8,302.0,6.1,22.0,92.0,64,31.5,65,11.5,0.0
2025-05-18 11:00:00,42.8,21.1,256.0,4.7,22.2,105.0,64,32.1,63,12.8,0.0
2025-05-18 12:00:00,40.3,20.5,237.0,3.9,21.1,111.0,64,32.4,64,12.9,0.0
2025-05-18 13:00:00,36.9,19.2,230.0,3.6,19.2,111.0,64,32.7,62,13.4,0.0
2025-05-18 14:00:00,32.9,17.2,233.0,3.7,17.4,108.0,64,32.8,62,13.7,0.0
2025-05-18 15:00:00,30.4,15.6,253.0,4.3,16.0,100.0,63,32.5,64,14.7,0.0
2025-05-18 16:00:00,29.7,15.0,282.0,5.3,14.9,87.0,63,31.9,66,15.4,0.0
2025-05-18 17:00:00,29.6,14.0,301.0,6.9,14.3,76.0,62,31.3,70,14.5,0.0
2025-05-18 18:00:00,29.3,14.1,298.0,9.4,14.2,67.0,62,30.5,70,14.2,0.0
2025-05-18 19:00:00,29.3,14.3,283.0,12.9,14.0,54.0,62,29.7,75,12.1,0.0
2025-05-18 20:00:00,29.9,14.9,268.0,16.1,13.8,43.0,61,29.4,77,11.5,0.0
2025-05-18 21:00:00,30.4,15.7,257.0,19.0,13.5,37.0,61,29.3,77,8.1,0.0
2025-05-18 22:00:00,31.1,16.4,246.0,21.7,13.1,34.0,61,29.1,77,11.0,0.0
2025-05-18 23:00:00,32.1,17.5,231.0,22.9,12.6,32.0,60,28.9,78,9.8,0.0
2025-05-19 00:00:00,32.4,17.8,206.0,21.8,11.7,32.0,60,28.7,79,8.1,0.0
2025-05-19 01:00:00,31.7,17.1,176.0,19.4,10.7,34.0,60,28.6,80,8.4,0.0
2025-05-19 02:00:00,30.9,16.2,156.0,17.0,9.9,36.0,61,28.4,81,8.8,0.0
2025-05-19 03:00:00,29.8,15.3,146.0,15.2,9.2,37.0,60,28.2,81,9.4,0.0
2025-05-19 04:00:00,28.7,14.5,145.0,13.5,8.7,37.0,60,28.1,82,9.8,0.0
2025-05-19 05:00:00,28.9,14.6,161.0,13.2,9.3,37.0,60,27.9,83,8.6,0.0
2025-05-19 06:00:00,28.8,14.8,211.0,12.1,11.2,42.0,60,28.0,84,8.1,0.0
2025-05-19 07:00:00,36.0,16.2,277.0,10.6,13.9,49.0,60,28.6,80,8.2,0.0
2025-05-19 08:00:00,37.7,16.6,314.0,9.0,15.9,57.0,60,29.8,72,10.1,0.0
2025-05-19 09:00:00,37.1,17.1,294.0,7.2,16.6,68.0,60,30.8,67,11.6,0.0
2025-05-19 10:00:00,38.2,18.0,246.0,5.2,16.7,81.0,60,31.4,65,13.6,0.0
2025-05-19 11:00:00,39.6,18.8,210.0,3.8,16.4,90.0,59,31.9,64,14.7,0.0
2025-05-19 12:00:00,40.2,19.0,202.0,3.1,15.6,94.0,59,32.4,62,15.3,0.0
2025-05-19 13:00:00,40.3,18.7,207.0,2.9,14.5,94.0,59,32.7,60,16.2,0.0
2025-05-19 14:00:00,41.1,18.7,217.0,3.2,13.6,92.0,59,32.6,61,16.7,0.0
2025-05-19 15:00:00,41.6,18.6,235.0,4.0,13.4,87.0,59,32.2,62,16.1,0.0
2025-05-19 16:00:00,42.1,18.4,259.0,5.2,13.4,80.0,59,31.9,64,15.7,0.0
2025-05-19 17:00:00,53.0,21.3,273.0,6.8,13.7,73.0,60,31.2,67,15.1,0.0
2025-05-19 18:00:00,54.2,21.7,270.0,10.3,13.8,64.0,60,30.5,70,12.5,0.0
2025-05-19 19:00:00,53.3,21.7,257.0,15.1,13.9,51.0,61,29.9,74,12.4,0.0
2025-05-19 20:00:00,49.2,22.0,242.0,18.5,13.7,42.0,62,29.5,75,13.9,0.0
2025-05-19 21:00:00,49.5,21.9,228.0,19.4,13.0,39.0,62,29.1,77,12.2,0.0
2025-05-19 22:00:00,48.5,22.1,213.0,19.0,12.1,39.0,63,29.2,76,13.0,0.0
2025-05-19 23:00:00,48.3,22.3,198.0,17.9,11.2,40.0,63,29.0,77,12.6,0.0
2025-05-20 00:00:00,48.4,22.4,182.0,16.2,10.4,41.0,64,28.8,78,11.9,0.0
2025-05-20 01:00:00,48.0,22.0,165.0,14.0,9.6,43.0,64,28.7,79,10.8,0.0
2025-05-20 02:00:00,46.8,21.5,153.0,11.9,8.9,45.0,65,28.5,80,11.1,0.0
2025-05-20 03:00:00,44.6,20.5,144.0,10.2,8.2,46.0,65,28.4,80,11.6,0.0
2025-05-20 04:00:00,42.5,19.5,139.0,8.7,7.6,48.0,66,28.3,80,11.1,0.0
2025-05-20 05:00:00,42.5,19.2,148.0,7.0,8.0,50.0,66,28.2,81,11.3,0.0
2025-05-20 06:00:00,41.6,19.0,185.0,7.2,9.1,52.0,66,28.7,80,11.4,0.0
2025-05-20 07:00:00,45.3,20.1,236.0,7.4,10.7,55.0,67,29.2,77,13.9,0.0
2025-05-20 08:00:00,50.3,20.6,266.0,7.1,12.0,60.0,67,30.2,71,14.2,0.0
2025-05-20 09:00:00,59.0,21.6,252.0,6.0,12.6,69.0,67,31.2,64,14.7,0.0
2025-05-20 10:00:00,71.9,23.6,217.0,4.5,12.9,79.0,68,32.1,61,15.4,0.0
2025-05-20 11:00:00,82.4,24.9,191.0,3.3,13.0,87.0,68,32.8,58,16.5,0.0
2025-05-20 12:00:00,88.5,25.7,185.0,2.8,12.7,91.0,69,33.1,58,17.2,0.0
2025-05-20 13:00:00,86.6,25.3,189.0,2.6,12.3,91.0,70,33.3,57,17.1,0.0
2025-05-20 14:00:00,85.9,25.0,198.0,2.9,12.1,90.0,70,33.2,58,16.8,0.0
2025-05-20 15:00:00,85.2,24.7,216.0,3.6,12.5,86.0,71,32.9,59,16.4,0.0
2025-05-20 16:00:00,86.1,24.4,240.0,4.7,13.1,80.0,71,32.6,60,16.1,0.0
2025-05-20 17:00:00,108.7,27.8,256.0,6.4,15.4,78.0,72,32.0,63,15.5,0.0
2025-05-20 18:00:00,102.2,26.5,258.0,8.3,15.5,70.0,72,30.8,70,13.1,0.0
2025-05-20 19:00:00,94.5,25.3,252.0,11.0,15.5,58.0,73,29.9,74,12.6,0.0
2025-05-20 20:00:00,86.6,24.3,244.0,13.1,15.4,49.0,73,29.4,77,11.6,0.0
2025-05-20 21:00:00,81.5,23.4,238.0,14.4,15.0,45.0,73,29.2,78,12.6,0.0
2025-05-20 22:00:00,75.2,22.9,230.0,15.2,14.3,45.0,73,29.2,78,13.0,0.0
2025-05-20 23:00:00,72.9,22.9,218.0,15.1,13.4,45.0,73,28.9,80,13.4,0.0
2025-05-21 00:00:00,72.4,22.6,197.0,13.5,11.9,47.0,74,28.8,80,12.6,0.0
2025-05-21 01:00:00,71.2,21.8,171.0,11.1,10.2,50.0,74,28.7,80,12.8,0.0
2025-05-21 02:00:00,68.7,20.9,152.0,9.1,8.9,52.0,74,28.5,82,12.4,0.0
2025-05-21 03:00:00,67.1,20.3,142.0,8.2,8.2,53.0,73,28.3,83,11.9,0.0
2025-05-21 04:00:00,66.8,20.1,140.0,7.7,7.9,53.0,73,28.4,81,12.2,0.0
2025-05-21 05:00:00,67.8,20.2,151.0,7.2,8.2,54.0,73,28.1,82,11.6,0.0
2025-05-21 06:00:00,72.6,21.1,189.0,7.7,9.9,56.0,74,28.5,83,12.7,0.0
2025-05-21 07:00:00,96.6,24.2,240.0,8.3,12.3,60.0,74,29.0,80,13.8,0.0
2025-05-21 08:00:00,133.2,28.0,271.0,8.3,14.2,66.0,74,29.8,74,14.0,0.0
2025-05-21 09:00:00,140.2,29.7,260.0,7.0,15.1,77.0,75,30.9,67,14.9,0.0
2025-05-21 10:00:00,140.2,31.2,228.0,5.0,15.4,90.0,75,32.0,61,15.0,0.0
2025-05-21 11:00:00,136.0,32.1,205.0,3.6,15.6,100.0,76,32.6,60,15.6,0.0
2025-05-21 12:00:00,131.3,32.1,201.0,3.1,15.7,105.0,77,32.9,60,16.0,0.0
2025-05-21 13:00:00,129.5,32.0,205.0,3.1,15.6,108.0,77,32.9,60,16.3,0.0
2025-05-21 14:00:00,126.2,31.7,214.0,3.5,15.5,107.0,78,32.8,61,15.9,0.0
2025-05-21 15:00:00,121.5,30.9,232.0,4.3,15.3,102.0,79,32.4,62,15.5,0.0
2025-05-21 16:00:00,116.4,29.7,255.0,5.4,14.9,93.0,79,32.0,64,14.8,0.0
2025-05-21 17:00:00,149.0,34.3,271.0,6.9,15.9,87.0,80,31.3,67,14.6,0.0
2025-05-21 18:00:00,133.2,32.4,272.0,9.2,15.9,77.0,80,30.5,73,14.1,0.0
2025-05-21 19:00:00,116.2,30.5,266.0,12.4,15.8,63.0,81,30.0,75,13.3,0.0
2025-05-21 20:00:00,104.1,29.2,258.0,15.1,15.4,52.0,81,29.8,75,13.4,0.0
2025-05-21 21:00:00,89.9,27.9,253.0,17.1,14.6,46.0,82,29.3,77,14.5,0.0
2025-05-21 22:00:00,86.8,27.6,247.0,18.5,13.6,44.0,82,29.1,78,13.6,0.0
2025-05-21 23:00:00,85.4,27.3,235.0,18.6,12.5,43.0,82,28.9,79,13.9,0.0
2025-05-22 00:00:00,84.3,26.0,210.0,16.2,11.4,45.0,83,28.8,80,14.1,0.1
2025-05-22 01:00:00,78.0,23.7,179.0,12.4,10.3,50.0,83,28.6,81,13.5,0.1
2025-05-22 02:00:00,72.9,21.7,155.0,9.4,9.4,53.0,83,28.4,82,11.6,0.0
2025-05-22 03:00:00,68.9,20.3,141.0,8.3,8.7,53.0,83,28.1,83,11.1,0.0
2025-05-22 04:00:00,66.8,19.5,135.0,8.0,8.3,53.0,83,27.9,84,10.9,0.0
2025-05-22 05:00:00,78.2,20.6,144.0,7.6,8.7,53.0,83,27.9,85,10.8,0.0
2025-05-22 06:00:00,78.9,20.9,182.0,8.0,10.4,55.0,83,28.3,85,10.4,0.0
2025-05-22 07:00:00,96.4,23.2,234.0,8.6,12.8,57.0,83,28.9,81,13.0,0.0
2025-05-22 08:00:00,113.9,25.0,267.0,8.5,14.7,63.0,83,29.9,75,13.9,0.0
2025-05-22 09:00:00,115.7,26.4,259.0,7.3,15.8,74.0,83,30.9,69,14.3,0.0
2025-05-22 10:00:00,110.4,27.0,231.0,5.4,16.4,88.0,83,31.6,66,15.7,0.0
2025-05-22 11:00:00,106.4,27.3,210.0,4.0,16.5,98.0,82,32.1,64,16.9,0.0
2025-05-22 12:00:00,101.0,26.5,205.0,3.3,15.8,101.0,82,32.5,62,17.3,0.0
2025-05-22 13:00:00,96.6,25.3,206.0,3.1,14.5,99.0,81,32.3,64,17.3,0.0
2025-05-22 14:00:00,94.1,24.4,214.0,3.3,13.6,96.0,81,32.3,62,16.9,0.0
2025-05-22 15:00:00,91.7,23.6,233.0,3.8,13.3,91.0,80,32.3,62,16.5,0.0
2025-05-22 16:00:00,84.3,22.3,258.0,4.7,13.4,84.0,79,31.9,64,16.4,0.0
2025-05-22 17:00:00,85.7,22.1,276.0,6.6,13.7,76.0,79,31.1,68,15.7,0.0
2025-05-22 18:00:00,78.7,21.3,283.0,10.8,14.0,66.0,78,30.5,71,13.3,0.0
